run_id,timestamp,commit_sha,config_hash,model,seed,rounds,broadcasts,coverage,correct_edges,false_edges,total_gt_edges,mission_score,norm_score,runtime_s,logfile
20251117-161956-0-b8b325,2025-11-17T16:19:56.501686,79158238a610e39334818ac86592c2692730fde0,ad34984740,llama3.1:8b,0,32,3,0.4219,30,0,59,30,0.50847,98.38,logs\simulation_2025-11-17.log
20251117-162149-0-851916,2025-11-17T16:21:49.565767,79158238a610e39334818ac86592c2692730fde0,c46f64a6a5,llama3.1:8b,0,32,3,0.5781,34,0,59,34,0.57627,107.03,logs\simulation_2025-11-17.log
20251117-162354-0-f5550e,2025-11-17T16:23:54.725661,79158238a610e39334818ac86592c2692730fde0,26357ef607,llama3.1:8b,0,32,3,0.5312,30,0,59,30,0.50847,119.01,logs\simulation_2025-11-17.log
20251117-162531-0-1a9455,2025-11-17T16:25:31.083888,79158238a610e39334818ac86592c2692730fde0,829d7a149c,llama3.1:8b,0,32,4,0.375,29,0,59,29,0.49153,90.2,logs\simulation_2025-11-17.log
20251117-162747-0-6bbe2b,2025-11-17T16:27:47.765610,79158238a610e39334818ac86592c2692730fde0,8c8ee92dd6,llama3.1:8b,0,32,2,0.7188,50,0,59,50,0.84746,130.66,logs\simulation_2025-11-17.log
20251117-162940-0-8471f0,2025-11-17T16:29:40.736589,79158238a610e39334818ac86592c2692730fde0,5520f33048,llama3.1:8b,0,32,3,0.4375,32,0,59,32,0.54237,106.97,logs\simulation_2025-11-17.log
20251117-163122-0-cd9fe4,2025-11-17T16:31:22.297700,79158238a610e39334818ac86592c2692730fde0,030cb737c5,llama3.1:8b,0,32,3,0.5,38,0,59,38,0.64407,95.53,logs\simulation_2025-11-17.log
20251117-163256-0-563f72,2025-11-17T16:32:56.864748,79158238a610e39334818ac86592c2692730fde0,7601fdc9d3,llama3.1:8b,0,32,1,0.2188,14,0,59,14,0.23729,88.56,logs\simulation_2025-11-17.log
20251117-163448-0-c9166b,2025-11-17T16:34:48.414370,79158238a610e39334818ac86592c2692730fde0,01e5c7cb54,llama3.1:8b,0,32,1,0.4375,29,0,59,29,0.49153,105.42,logs\simulation_2025-11-17.log
20251117-163646-0-f29329,2025-11-17T16:36:46.528696,79158238a610e39334818ac86592c2692730fde0,bca59b85a4,llama3.1:8b,0,32,1,0.5156,37,0,59,37,0.62712,112.03,logs\simulation_2025-11-17.log
20251117-163830-0-c75642,2025-11-17T16:38:30.348583,79158238a610e39334818ac86592c2692730fde0,c99d7b2e29,llama3.1:8b,0,32,2,0.5,41,0,59,41,0.69492,97.78,logs\simulation_2025-11-17.log
20251117-164017-0-404371,2025-11-17T16:40:17.527902,79158238a610e39334818ac86592c2692730fde0,f40792be9c,llama3.1:8b,0,32,4,0.5312,38,0,59,38,0.64407,101.02,logs\simulation_2025-11-17.log
20251117-164206-0-993838,2025-11-17T16:42:06.120571,79158238a610e39334818ac86592c2692730fde0,4970989d8b,llama3.1:8b,0,32,3,0.4062,34,0,59,34,0.57627,102.45,logs\simulation_2025-11-17.log
20251117-164354-0-a8e0a9,2025-11-17T16:43:54.501202,79158238a610e39334818ac86592c2692730fde0,ea518d8b1a,llama3.1:8b,0,32,1,0.5469,50,0,59,50,0.84746,102.25,logs\simulation_2025-11-17.log
20251117-164545-0-1f58ea,2025-11-17T16:45:45.688895,79158238a610e39334818ac86592c2692730fde0,ebdb6c8a82,llama3.1:8b,0,32,7,0.4375,32,0,59,32,0.54237,105.06,logs\simulation_2025-11-17.log
20251117-164734-0-b16eee,2025-11-17T16:47:34.225742,79158238a610e39334818ac86592c2692730fde0,304dfc2710,llama3.1:8b,0,32,1,0.5625,42,0,59,42,0.71186,102.51,logs\simulation_2025-11-17.log
20251117-164918-0-2c1c03,2025-11-17T16:49:18.839193,79158238a610e39334818ac86592c2692730fde0,03e3ca07c9,llama3.1:8b,0,32,2,0.5469,47,0,59,47,0.79661,98.5,logs\simulation_2025-11-17.log
20251117-165058-0-c1fd91,2025-11-17T16:50:58.109852,79158238a610e39334818ac86592c2692730fde0,c06a16ac0d,llama3.1:8b,0,32,1,0.5938,47,0,59,47,0.79661,93.29,logs\simulation_2025-11-17.log
20251117-165237-0-0049a9,2025-11-17T16:52:37.651120,79158238a610e39334818ac86592c2692730fde0,e5259ce262,llama3.1:8b,0,32,3,0.5469,41,0,59,41,0.69492,93.51,logs\simulation_2025-11-17.log
20251117-165420-0-84b511,2025-11-17T16:54:20.095299,79158238a610e39334818ac86592c2692730fde0,dd74358263,llama3.1:8b,0,32,1,0.375,32,0,59,32,0.54237,96.32,logs\simulation_2025-11-17.log
20251117-165619-0-2eebe1,2025-11-17T16:56:19.400908,79158238a610e39334818ac86592c2692730fde0,71ca3156c7,llama3.1:8b,0,32,3,0.5312,38,0,59,38,0.64407,113.2,logs\simulation_2025-11-17.log
20251117-165809-0-be04a4,2025-11-17T16:58:09.015951,79158238a610e39334818ac86592c2692730fde0,00de731983,llama3.1:8b,0,32,3,0.4375,33,0,59,33,0.55932,103.3,logs\simulation_2025-11-17.log
20251117-165950-0-6f5ae1,2025-11-17T16:59:50.662530,79158238a610e39334818ac86592c2692730fde0,cdd4766efd,llama3.1:8b,0,32,1,0.5938,47,0,59,47,0.79661,95.63,logs\simulation_2025-11-17.log
20251117-170130-0-e31cd8,2025-11-17T17:01:30.945583,79158238a610e39334818ac86592c2692730fde0,bf505c220a,llama3.1:8b,0,32,3,0.4219,39,0,59,39,0.66102,94.21,logs\simulation_2025-11-17.log
20251117-170323-0-c7db78,2025-11-17T17:03:23.826767,79158238a610e39334818ac86592c2692730fde0,e22cfa2cea,llama3.1:8b,0,32,3,0.4844,46,0,59,46,0.77966,106.78,logs\simulation_2025-11-17.log
20251117-170509-0-cd891c,2025-11-17T17:05:09.023512,79158238a610e39334818ac86592c2692730fde0,8998ebb8cb,llama3.1:8b,0,32,5,0.3438,29,0,59,29,0.49153,99.07,logs\simulation_2025-11-17.log
20251117-170647-0-0d6df7,2025-11-17T17:06:47.165818,79158238a610e39334818ac86592c2692730fde0,bdafe3089e,llama3.1:8b,0,32,2,0.4062,31,0,59,31,0.52542,92.0,logs\simulation_2025-11-17.log
20251117-170907-0-83b9b2,2025-11-17T17:09:07.440165,79158238a610e39334818ac86592c2692730fde0,46129a289c,llama3.1:8b,0,32,3,0.4062,30,0,59,30,0.50847,134.11,logs\simulation_2025-11-17.log
20251117-171042-0-f9cf6e,2025-11-17T17:10:42.840668,79158238a610e39334818ac86592c2692730fde0,7b04155f9d,llama3.1:8b,0,32,2,0.5,44,0,59,44,0.74576,89.31,logs\simulation_2025-11-17.log
20251117-171223-0-7e0ee9,2025-11-17T17:12:23.126771,79158238a610e39334818ac86592c2692730fde0,82e1d47bd7,llama3.1:8b,0,32,4,0.5469,37,0,59,37,0.62712,94.27,logs\simulation_2025-11-17.log
20251117-171423-0-5c818d,2025-11-17T17:14:23.747347,79158238a610e39334818ac86592c2692730fde0,bd4c3df87a,llama3.1:8b,0,32,2,0.5469,42,0,59,42,0.71186,114.5,logs\simulation_2025-11-17.log
20251117-171603-0-e0d15f,2025-11-17T17:16:03.482132,79158238a610e39334818ac86592c2692730fde0,4239a6d51a,llama3.1:8b,0,32,2,0.5625,43,0,59,43,0.72881,93.57,logs\simulation_2025-11-17.log
20251117-171754-0-488fda,2025-11-17T17:17:54.168907,79158238a610e39334818ac86592c2692730fde0,206ffda74a,llama3.1:8b,0,32,1,0.625,47,0,59,47,0.79661,104.47,logs\simulation_2025-11-17.log
20251117-171952-0-a592f8,2025-11-17T17:19:52.505980,79158238a610e39334818ac86592c2692730fde0,d1b3cc72b7,llama3.1:8b,0,32,4,0.5312,37,0,59,37,0.62712,112.37,logs\simulation_2025-11-17.log
20251117-172145-0-9d8761,2025-11-17T17:21:45.453409,79158238a610e39334818ac86592c2692730fde0,e2f6e66fa7,llama3.1:8b,0,32,3,0.5156,34,0,59,34,0.57627,106.72,logs\simulation_2025-11-17.log
20251117-172352-0-b18e4c,2025-11-17T17:23:52.182144,79158238a610e39334818ac86592c2692730fde0,f62bc794f4,llama3.1:8b,0,32,3,0.5156,38,0,59,38,0.64407,120.51,logs\simulation_2025-11-17.log
20251117-172538-0-d51692,2025-11-17T17:25:38.179280,79158238a610e39334818ac86592c2692730fde0,c44135cdf3,llama3.1:8b,0,32,3,0.5938,41,0,59,41,0.69492,99.81,logs\simulation_2025-11-17.log
20251117-172713-0-630202,2025-11-17T17:27:13.272841,79158238a610e39334818ac86592c2692730fde0,2620e8f6ab,llama3.1:8b,0,32,2,0.4062,27,0,59,27,0.45763,88.9,logs\simulation_2025-11-17.log
20251117-172905-0-54bfa8,2025-11-17T17:29:05.769140,79158238a610e39334818ac86592c2692730fde0,4a3052726c,llama3.1:8b,0,32,3,0.4688,36,0,59,36,0.61017,106.29,logs\simulation_2025-11-17.log
20251117-173101-0-6218d3,2025-11-17T17:31:01.839746,79158238a610e39334818ac86592c2692730fde0,e26c5682fc,llama3.1:8b,0,32,4,0.5625,37,0,59,37,0.62712,109.55,logs\simulation_2025-11-17.log
20251117-173243-0-8cf81c,2025-11-17T17:32:43.153053,79158238a610e39334818ac86592c2692730fde0,251b931bb4,llama3.1:8b,0,32,3,0.5469,35,0,59,35,0.59322,95.26,logs\simulation_2025-11-17.log
20251117-173433-0-436177,2025-11-17T17:34:33.245698,79158238a610e39334818ac86592c2692730fde0,0b21a47d1d,llama3.1:8b,0,32,3,0.4688,31,0,59,31,0.52542,104.01,logs\simulation_2025-11-17.log
20251117-173612-0-0889b2,2025-11-17T17:36:11.985147,79158238a610e39334818ac86592c2692730fde0,8cb7b89e67,llama3.1:8b,0,32,3,0.375,34,0,59,34,0.57627,92.7,logs\simulation_2025-11-17.log
20251117-173809-0-cd4bc3,2025-11-17T17:38:09.252064,79158238a610e39334818ac86592c2692730fde0,81d4f11ee6,llama3.1:8b,0,32,3,0.3438,31,0,59,31,0.52542,111.16,logs\simulation_2025-11-17.log
20251117-173942-0-eaafa6,2025-11-17T17:39:42.249792,79158238a610e39334818ac86592c2692730fde0,3b9f3ccecc,llama3.1:8b,0,32,3,0.4531,35,0,59,35,0.59322,86.93,logs\simulation_2025-11-17.log
20251117-174123-0-784209,2025-11-17T17:41:23.781302,79158238a610e39334818ac86592c2692730fde0,7e128ecd5c,llama3.1:8b,0,32,3,0.5781,41,0,59,41,0.69492,95.53,logs\simulation_2025-11-17.log
20251117-174258-0-368d89,2025-11-17T17:42:58.862219,79158238a610e39334818ac86592c2692730fde0,a5b0815a99,llama3.1:8b,0,32,1,0.3438,24,0,59,24,0.40678,88.95,logs\simulation_2025-11-17.log
20251117-174443-0-f1ca42,2025-11-17T17:44:43.108172,79158238a610e39334818ac86592c2692730fde0,b8503d87ed,llama3.1:8b,0,32,3,0.3594,22,0,59,22,0.37288,98.06,logs\simulation_2025-11-17.log
20251117-174625-0-1a5fe0,2025-11-17T17:46:25.310785,79158238a610e39334818ac86592c2692730fde0,2fc6ffde63,llama3.1:8b,0,32,3,0.5312,45,0,59,45,0.76271,96.12,logs\simulation_2025-11-17.log
20251117-174813-0-de4a6b,2025-11-17T17:48:13.607726,79158238a610e39334818ac86592c2692730fde0,0a52daa23c,llama3.1:8b,0,32,2,0.4844,36,0,59,36,0.61017,102.28,logs\simulation_2025-11-17.log
20251117-174959-0-9610a0,2025-11-17T17:49:59.640785,79158238a610e39334818ac86592c2692730fde0,0529655d74,llama3.1:8b,0,32,3,0.625,47,0,59,47,0.79661,100.04,logs\simulation_2025-11-17.log
20251117-175145-0-603577,2025-11-17T17:51:45.017647,79158238a610e39334818ac86592c2692730fde0,047273a620,llama3.1:8b,0,32,3,0.5156,35,0,59,35,0.59322,99.2,logs\simulation_2025-11-17.log
20251117-175338-0-d17d07,2025-11-17T17:53:38.003827,79158238a610e39334818ac86592c2692730fde0,d32063145a,llama3.1:8b,0,32,1,0.6406,45,0,59,45,0.76271,106.9,logs\simulation_2025-11-17.log
20251117-175524-0-bbbafd,2025-11-17T17:55:24.404260,79158238a610e39334818ac86592c2692730fde0,8152088ec9,llama3.1:8b,0,32,3,0.5156,36,0,59,36,0.61017,100.22,logs\simulation_2025-11-17.log
20251117-175715-0-939b97,2025-11-17T17:57:15.423799,79158238a610e39334818ac86592c2692730fde0,2f61007519,llama3.1:8b,0,32,3,0.5,38,0,59,38,0.64407,105.01,logs\simulation_2025-11-17.log
20251117-175905-0-3e76b9,2025-11-17T17:59:05.117210,79158238a610e39334818ac86592c2692730fde0,fcb4adee9d,llama3.1:8b,0,32,4,0.5938,42,0,59,42,0.71186,103.52,logs\simulation_2025-11-17.log
20251117-180049-0-e1a3c6,2025-11-17T18:00:49.254279,79158238a610e39334818ac86592c2692730fde0,c382572a0a,llama3.1:8b,0,32,1,0.5,47,0,59,47,0.79661,97.98,logs\simulation_2025-11-17.log
20251117-180233-0-3d3ae2,2025-11-17T18:02:33.471640,79158238a610e39334818ac86592c2692730fde0,9e4b65f5bf,llama3.1:8b,0,32,8,0.4844,29,0,59,29,0.49153,98.11,logs\simulation_2025-11-17.log
20251117-180410-0-4d2a21,2025-11-17T18:04:10.538391,79158238a610e39334818ac86592c2692730fde0,c155770a31,llama3.1:8b,0,32,1,0.3906,21,0,59,21,0.35593,91.04,logs\simulation_2025-11-17.log
20251117-180544-0-7df76e,2025-11-17T18:05:44.066661,79158238a610e39334818ac86592c2692730fde0,518bcf37f6,llama3.1:8b,0,32,3,0.375,36,0,59,36,0.61017,87.49,logs\simulation_2025-11-17.log
20251117-180717-0-63b449,2025-11-17T18:07:17.165066,79158238a610e39334818ac86592c2692730fde0,6a9a4c3b05,llama3.1:8b,0,32,5,0.4375,29,0,59,29,0.49153,87.1,logs\simulation_2025-11-17.log
20251117-180904-0-cd77c4,2025-11-17T18:09:04.505366,79158238a610e39334818ac86592c2692730fde0,fa00999b07,llama3.1:8b,0,32,3,0.5469,35,0,59,35,0.59322,101.26,logs\simulation_2025-11-17.log
20251117-181049-0-f55ddc,2025-11-17T18:10:49.284166,79158238a610e39334818ac86592c2692730fde0,b7f5de2f87,llama3.1:8b,0,32,2,0.5781,45,0,59,45,0.76271,98.71,logs\simulation_2025-11-17.log
20251117-181226-0-4bfa52,2025-11-17T18:12:26.192929,79158238a610e39334818ac86592c2692730fde0,ff91597974,llama3.1:8b,0,32,3,0.375,30,0,59,30,0.50847,90.85,logs\simulation_2025-11-17.log
20251117-181407-0-2ef032,2025-11-17T18:14:07.083258,79158238a610e39334818ac86592c2692730fde0,818bc46205,llama3.1:8b,0,32,3,0.5625,35,0,59,35,0.59322,94.79,logs\simulation_2025-11-17.log
20251117-181552-0-bb91d9,2025-11-17T18:15:52.460834,79158238a610e39334818ac86592c2692730fde0,3451ae1660,llama3.1:8b,0,32,4,0.5312,36,0,59,36,0.61017,99.33,logs\simulation_2025-11-17.log
20251117-181733-0-8560e3,2025-11-17T18:17:33.352596,79158238a610e39334818ac86592c2692730fde0,c14e650b26,llama3.1:8b,0,32,1,0.3594,29,0,59,29,0.49153,94.92,logs\simulation_2025-11-17.log
20251117-181923-0-2568be,2025-11-17T18:19:23.283351,79158238a610e39334818ac86592c2692730fde0,c5170fed4a,llama3.1:8b,0,32,1,0.375,24,0,59,24,0.40678,103.9,logs\simulation_2025-11-17.log
20251117-182105-0-7c5eed,2025-11-17T18:21:05.308765,79158238a610e39334818ac86592c2692730fde0,3ca0279de4,llama3.1:8b,0,32,4,0.5,42,0,59,42,0.71186,95.98,logs\simulation_2025-11-17.log
20251117-182240-0-6f1dc7,2025-11-17T18:22:40.415348,79158238a610e39334818ac86592c2692730fde0,85f80a4ef1,llama3.1:8b,0,32,1,0.375,29,0,59,29,0.49153,89.03,logs\simulation_2025-11-17.log
20251117-182421-0-060713,2025-11-17T18:24:21.331180,79158238a610e39334818ac86592c2692730fde0,1083b35c16,llama3.1:8b,0,32,3,0.375,26,0,59,26,0.44068,94.93,logs\simulation_2025-11-17.log
20251117-182602-0-223935,2025-11-17T18:26:02.147954,79158238a610e39334818ac86592c2692730fde0,99ff0ed688,llama3.1:8b,0,32,3,0.375,28,0,59,28,0.47458,94.72,logs\simulation_2025-11-17.log
20251117-182739-0-9ea543,2025-11-17T18:27:39.568087,79158238a610e39334818ac86592c2692730fde0,7509b62df7,llama3.1:8b,0,32,1,0.3594,27,0,59,27,0.45763,91.43,logs\simulation_2025-11-17.log
20251117-182920-0-c5a8d4,2025-11-17T18:29:20.323383,79158238a610e39334818ac86592c2692730fde0,f6b6a5db3b,llama3.1:8b,0,32,3,0.3438,30,0,59,30,0.50847,94.72,logs\simulation_2025-11-17.log
20251117-183058-0-54d1aa,2025-11-17T18:30:58.640928,79158238a610e39334818ac86592c2692730fde0,10ef8f6f41,llama3.1:8b,0,32,3,0.3125,25,0,59,25,0.42373,92.26,logs\simulation_2025-11-17.log
20251117-183248-0-a03bc0,2025-11-17T18:32:48.581108,79158238a610e39334818ac86592c2692730fde0,3024c78ed1,llama3.1:8b,0,32,1,0.5312,44,0,59,44,0.74576,103.84,logs\simulation_2025-11-17.log
20251117-183430-0-c976c0,2025-11-17T18:34:30.296056,79158238a610e39334818ac86592c2692730fde0,57740ee58f,llama3.1:8b,0,32,4,0.4219,34,0,59,34,0.57627,95.76,logs\simulation_2025-11-17.log
20251117-183604-0-75c34b,2025-11-17T18:36:04.212954,79158238a610e39334818ac86592c2692730fde0,60f396154a,llama3.1:8b,0,32,3,0.5469,45,0,59,45,0.76271,87.99,logs\simulation_2025-11-17.log
20251117-183740-0-6e149e,2025-11-17T18:37:40.260131,79158238a610e39334818ac86592c2692730fde0,b8b1c9d49d,llama3.1:8b,0,32,3,0.4219,35,0,59,35,0.59322,90.07,logs\simulation_2025-11-17.log
20251117-183930-0-ba5728,2025-11-17T18:39:30.933671,79158238a610e39334818ac86592c2692730fde0,07d756c034,llama3.1:8b,0,32,1,0.5,35,0,59,35,0.59322,104.62,logs\simulation_2025-11-17.log
20251117-184115-0-83d109,2025-11-17T18:41:15.346381,79158238a610e39334818ac86592c2692730fde0,d0609b9029,llama3.1:8b,0,32,3,0.4844,37,0,59,37,0.62712,98.36,logs\simulation_2025-11-17.log
20251117-184302-0-57d405,2025-11-17T18:43:02.248893,79158238a610e39334818ac86592c2692730fde0,d6458d7097,llama3.1:8b,0,32,3,0.5,38,0,59,38,0.64407,100.92,logs\simulation_2025-11-17.log
20251117-184446-0-a3fa27,2025-11-17T18:44:46.240965,79158238a610e39334818ac86592c2692730fde0,255912b560,llama3.1:8b,0,32,1,0.4375,35,0,59,35,0.59322,98.0,logs\simulation_2025-11-17.log
20251117-184643-0-19e29d,2025-11-17T18:46:43.688223,79158238a610e39334818ac86592c2692730fde0,f3711b7405,llama3.1:8b,0,32,3,0.5312,38,0,59,38,0.64407,111.48,logs\simulation_2025-11-17.log
20251117-184818-0-8fe83c,2025-11-17T18:48:17.980252,79158238a610e39334818ac86592c2692730fde0,96f761802b,llama3.1:8b,0,32,1,0.3125,19,0,59,19,0.32203,88.22,logs\simulation_2025-11-17.log
20251117-185009-0-291388,2025-11-17T18:50:09.255693,79158238a610e39334818ac86592c2692730fde0,a2db8c5de8,llama3.1:8b,0,32,1,0.3125,28,0,59,28,0.47458,105.24,logs\simulation_2025-11-17.log
20251117-185150-0-01f8f9,2025-11-17T18:51:50.338135,79158238a610e39334818ac86592c2692730fde0,3983c71b83,llama3.1:8b,0,32,1,0.5625,44,0,59,44,0.74576,95.04,logs\simulation_2025-11-17.log
20251117-185325-0-9799b7,2025-11-17T18:53:25.510582,79158238a610e39334818ac86592c2692730fde0,2fb66c3845,llama3.1:8b,0,32,1,0.5312,40,0,59,40,0.67797,89.2,logs\simulation_2025-11-17.log
20251117-185505-0-a6f3fe,2025-11-17T18:55:05.746544,79158238a610e39334818ac86592c2692730fde0,f95b422238,llama3.1:8b,0,32,3,0.5156,33,0,59,33,0.55932,93.98,logs\simulation_2025-11-17.log
20251117-185645-0-ff32e3,2025-11-17T18:56:45.816959,79158238a610e39334818ac86592c2692730fde0,c40fcc0494,llama3.1:8b,0,32,3,0.4219,37,0,59,37,0.62712,93.96,logs\simulation_2025-11-17.log
20251117-185824-0-d6494a,2025-11-17T18:58:24.300119,79158238a610e39334818ac86592c2692730fde0,47e831f22a,llama3.1:8b,0,32,1,0.2656,20,0,59,20,0.33898,92.51,logs\simulation_2025-11-17.log
20251117-190000-0-9710bb,2025-11-17T19:00:00.497738,79158238a610e39334818ac86592c2692730fde0,7b2976e4b0,llama3.1:8b,0,32,4,0.375,33,0,59,33,0.55932,90.22,logs\simulation_2025-11-17.log
20251117-190134-0-4eeb13,2025-11-17T19:01:34.069333,79158238a610e39334818ac86592c2692730fde0,b1e6c16d2a,llama3.1:8b,0,32,3,0.5625,47,0,59,47,0.79661,87.56,logs\simulation_2025-11-17.log
20251117-190315-0-54ac2e,2025-11-17T19:03:15.133302,79158238a610e39334818ac86592c2692730fde0,bec4aaabf7,llama3.1:8b,0,32,3,0.5625,37,0,59,37,0.62712,94.98,logs\simulation_2025-11-17.log
20251117-190451-0-412dc0,2025-11-17T19:04:51.764785,79158238a610e39334818ac86592c2692730fde0,120e4c35bb,llama3.1:8b,0,32,1,0.4062,28,0,59,28,0.47458,90.68,logs\simulation_2025-11-17.log
20251117-190638-0-020e31,2025-11-17T19:06:38.151626,79158238a610e39334818ac86592c2692730fde0,fa3ba6b0df,llama3.1:8b,0,32,3,0.4531,33,0,59,33,0.55932,100.44,logs\simulation_2025-11-17.log
20251117-190815-0-dabbec,2025-11-17T19:08:15.760720,79158238a610e39334818ac86592c2692730fde0,aca2c08a13,llama3.1:8b,0,32,1,0.3594,27,0,59,27,0.45763,91.54,logs\simulation_2025-11-17.log
20251117-191004-0-ec196f,2025-11-17T19:10:04.894336,79158238a610e39334818ac86592c2692730fde0,c2ccff0f3a,llama3.1:8b,0,32,1,0.4688,33,0,59,33,0.55932,103.17,logs\simulation_2025-11-17.log
20251117-191144-0-7881c0,2025-11-17T19:11:44.576002,79158238a610e39334818ac86592c2692730fde0,0bc4e5d40c,llama3.1:8b,0,32,1,0.5,44,0,59,44,0.74576,93.73,logs\simulation_2025-11-17.log
20251117-191328-0-55b6c2,2025-11-17T19:13:28.727610,79158238a610e39334818ac86592c2692730fde0,a8cfcd286b,llama3.1:8b,0,32,1,0.3594,28,0,59,28,0.47458,98.23,logs\simulation_2025-11-17.log
20251117-191501-0-bb5a8c,2025-11-17T19:15:01.778799,79158238a610e39334818ac86592c2692730fde0,aa147f201b,llama3.1:8b,0,32,3,0.4219,30,0,59,30,0.50847,87.0,logs\simulation_2025-11-17.log
20251117-191652-0-79dfbe,2025-11-17T19:16:52.975904,79158238a610e39334818ac86592c2692730fde0,19121783b0,llama3.1:8b,0,32,3,0.5469,45,0,59,45,0.76271,105.24,logs\simulation_2025-11-17.log
20251117-191834-0-ff12e5,2025-11-17T19:18:34.383194,79158238a610e39334818ac86592c2692730fde0,542d702fb6,llama3.1:8b,0,32,3,0.5,37,0,59,37,0.62712,95.16,logs\simulation_2025-11-17.log
20251117-192019-0-c44ee3,2025-11-17T19:20:19.623815,79158238a610e39334818ac86592c2692730fde0,74e392bf95,llama3.1:8b,0,32,3,0.5,37,0,59,37,0.62712,99.14,logs\simulation_2025-11-17.log
20251117-192212-0-27850b,2025-11-17T19:22:12.074294,79158238a610e39334818ac86592c2692730fde0,cccf141013,llama3.1:8b,0,32,3,0.4688,33,0,59,33,0.55932,106.34,logs\simulation_2025-11-17.log
20251117-192403-0-abaee6,2025-11-17T19:24:03.504434,79158238a610e39334818ac86592c2692730fde0,94bad76da1,llama3.1:8b,0,32,3,0.5469,44,0,59,44,0.74576,105.45,logs\simulation_2025-11-17.log
20251117-192538-0-98dbec,2025-11-17T19:25:38.615858,79158238a610e39334818ac86592c2692730fde0,aaae6d128a,llama3.1:8b,0,32,3,0.4844,36,0,59,36,0.61017,89.01,logs\simulation_2025-11-17.log
20251117-192731-0-285763,2025-11-17T19:27:31.339472,79158238a610e39334818ac86592c2692730fde0,f1965f4b09,llama3.1:8b,0,32,3,0.4219,29,0,59,29,0.49153,106.51,logs\simulation_2025-11-17.log
20251117-192907-0-6a55cb,2025-11-17T19:29:07.948875,79158238a610e39334818ac86592c2692730fde0,4a0fdd143e,llama3.1:8b,0,32,4,0.5312,40,0,59,40,0.67797,90.2,logs\simulation_2025-11-17.log
20251117-193059-0-f8ef1e,2025-11-17T19:30:59.137792,79158238a610e39334818ac86592c2692730fde0,c41a7359a3,llama3.1:8b,0,32,3,0.6094,46,0,59,46,0.77966,104.59,logs\simulation_2025-11-17.log
20251117-193230-0-2e6200,2025-11-17T19:32:30.654157,79158238a610e39334818ac86592c2692730fde0,c224b1d13a,llama3.1:8b,0,32,1,0.3125,23,0,59,23,0.38983,85.83,logs\simulation_2025-11-17.log
20251117-193408-0-d4b5d2,2025-11-17T19:34:08.666328,79158238a610e39334818ac86592c2692730fde0,5a65bfa498,llama3.1:8b,0,32,1,0.3906,29,0,59,29,0.49153,92.42,logs\simulation_2025-11-17.log
20251117-193600-0-b10623,2025-11-17T19:36:00.238758,79158238a610e39334818ac86592c2692730fde0,2f8f449251,llama3.1:8b,0,32,1,0.5781,49,0,59,49,0.83051,105.96,logs\simulation_2025-11-17.log
20251117-193743-0-86152c,2025-11-17T19:37:43.102537,79158238a610e39334818ac86592c2692730fde0,efea3297a8,llama3.1:8b,0,32,3,0.5156,37,0,59,37,0.62712,96.76,logs\simulation_2025-11-17.log
20251117-193941-0-f1fbd5,2025-11-17T19:39:41.753274,79158238a610e39334818ac86592c2692730fde0,21f78f71f8,llama3.1:8b,0,32,3,0.5312,39,0,59,39,0.66102,112.51,logs\simulation_2025-11-17.log
20251117-194144-0-1aeaa6,2025-11-17T19:41:44.061290,79158238a610e39334818ac86592c2692730fde0,8f595a2a82,llama3.1:8b,0,32,4,0.4219,32,0,59,32,0.54237,115.95,logs\simulation_2025-11-17.log
20251117-194348-0-47296d,2025-11-17T19:43:48.672697,79158238a610e39334818ac86592c2692730fde0,77b5263669,llama3.1:8b,0,32,2,0.5625,45,0,59,45,0.76271,118.34,logs\simulation_2025-11-17.log
20251117-194539-0-a58368,2025-11-17T19:45:39.487462,79158238a610e39334818ac86592c2692730fde0,73cc16f981,llama3.1:8b,0,32,2,0.6094,49,0,59,49,0.83051,104.56,logs\simulation_2025-11-17.log
20251117-194726-0-08126a,2025-11-17T19:47:26.339224,79158238a610e39334818ac86592c2692730fde0,4e7a53a338,llama3.1:8b,0,32,1,0.5781,42,0,59,42,0.71186,100.57,logs\simulation_2025-11-17.log
20251117-194915-0-4daa3c,2025-11-17T19:49:15.324491,79158238a610e39334818ac86592c2692730fde0,5875951db4,llama3.1:8b,0,32,3,0.5312,41,0,59,41,0.69492,102.76,logs\simulation_2025-11-17.log
20251117-195059-0-fcafc8,2025-11-17T19:50:59.939705,79158238a610e39334818ac86592c2692730fde0,126ac49ca4,llama3.1:8b,0,32,3,0.4531,34,0,59,34,0.57627,98.32,logs\simulation_2025-11-17.log
20251117-195245-0-f61b31,2025-11-17T19:52:45.866548,79158238a610e39334818ac86592c2692730fde0,a1fc28e8a6,llama3.1:8b,0,32,4,0.6406,46,0,59,46,0.77966,99.86,logs\simulation_2025-11-17.log
20251117-195429-0-36104d,2025-11-17T19:54:29.911416,79158238a610e39334818ac86592c2692730fde0,7ee30f66c1,llama3.1:8b,0,32,2,0.625,51,0,59,51,0.86441,97.91,logs\simulation_2025-11-17.log
20251117-195606-0-718848,2025-11-17T19:56:06.262658,79158238a610e39334818ac86592c2692730fde0,4f5e1463ed,llama3.1:8b,0,32,3,0.4375,35,0,59,35,0.59322,90.16,logs\simulation_2025-11-17.log
